0.213 	-7.442
0.156 	-7.454
0.103 	-7.459
0.068 	-7.478
0.09 	-7.47
-0.05 	-7.478
-0.122 	-7.489
-0.178 	-7.476
-0.327 	-7.451
-0.289 	-7.462
-0.529 	-7.492
-0.511 	-7.515
-0.587 	-7.544
-0.366 	-7.42
-0.05 	4.016
0.318 	4.113
0.451 	3.975
0.419 	3.951
0.355 	4.098
0.427 	4.018
0.422 	4.039
0.564 	3.878
0.489 	3.964
0.489 	3.967
0.507 	3.959
0.396 	4.044
0.498 	3.95
0.353 	4.085
0.455 	4.018
0.464 	4.006
0.415 	4.043
-0.061 	3.965
-0.06 	3.972
0.361 	4.111
0.389 	4.088
0.363 	4.115
0.233 	4.183
0.334 	4.135
0.338 	4.136
0.414 	4.052
0.365 	4.12
0.372 	4.09
0.375 	4.085
0.387 	4.078
0.414 	3.999
0.394 	4.074
0.388 	4.059
0.306 	4.155
0.301 	4.187
-0.019 	4.02
0.446 	4.018
0.363 	4.113
0.406 	4.03
0.464 	4.015
0.406 	4.033
0.38 	4.074
0.338 	4.136
0.331 	4.124
0.396 	4.053
0.381 	4.12
0.411 	4.091
0.446 	4.01
0.37 	4.101
0.365 	4.109
0.359 	4.106
0.357 	4.104
0.354 	4.114
0.352 	4.106
0.307 	4.096
0.349 	4.15
0.362 	4.132
0.43 	4.054
0.375 	4.093
0.403 	4.043
0.292 	4.152
0.379 	4.084
-2.483 	0.472
-2.47 	0.411
-2.465 	0.362
-2.359 	0.187
2.861 	-1.631
2.899 	-1.772
2.892 	-1.636
2.896 	-1.723
2.925 	-1.819
2.939 	-1.871
2.941 	-1.915
2.975 	-1.982
2.959 	-2.096
0.85 	4.004
0.728 	3.902
0.566 	3.639
0.892 	3.963
0.727 	3.929
0.582 	3.865
1.032 	3.895
-3.043 	-5.585
-2.845 	-5.949
3.615 	-5.835
3.751 	-5.65
3.756 	-5.693
3.787 	-5.582
3.768 	-5.545
3.746 	-5.471
3.729 	-5.417
3.721 	-5.391
3.725 	-5.385
3.718 	-5.374
3.716 	-5.364
3.721 	-5.358
3.715 	-5.343
3.691 	-5.348
3.698 	-5.344
3.696 	-5.345
3.697 	-5.345
3.698 	-5.344
3.698 	-5.343
3.691 	-5.341
3.694 	-5.341
3.692 	-5.341
3.696 	-5.34
3.69 	-5.342
3.695 	-5.341
3.693 	-5.341
3.69 	-5.342
3.69 	-5.342
3.69 	-5.342
3.691 	-5.342
3.689 	-5.342
3.693 	-5.341
3.689 	-5.342
3.69 	-5.342
3.689 	-5.342
3.69 	-5.342
3.689 	-5.342
3.691 	-5.341
3.689 	-5.342
3.689 	-5.342
3.689 	-5.342
3.691 	-5.341
3.689 	-5.342
3.69 	-5.342
3.689 	-5.342
3.69 	-5.342
3.69 	-5.342
3.691 	-5.341
3.689 	-5.342
3.689 	-5.342
3.69 	-5.342
3.694 	-5.341
3.69 	-5.342
3.69 	-5.342
3.691 	-5.341
3.69 	-5.342
3.69 	-5.342
3.689 	-5.342
3.69 	-5.342
3.689 	-5.342
3.69 	-5.342
3.69 	-5.342
3.691 	-5.341
3.689 	-5.342
3.69 	-5.342
3.69 	-5.342
3.689 	-5.342
3.691 	-5.341
3.689 	-5.342
3.69 	-5.342
3.691 	-5.341
3.689 	-5.342
3.69 	-5.342
3.691 	-5.341
3.689 	-5.342
3.689 	-5.342
3.689 	-5.342
3.689 	-5.342
3.69 	-5.342
3.689 	-5.342
3.69 	-5.342
3.69 	-5.342
3.69 	-5.342
3.689 	-5.342
3.691 	-5.341
3.691 	-5.341
3.689 	-5.342
3.689 	-5.342
3.691 	-5.341
3.689 	-5.342
3.689 	-5.342
3.691 	-5.341
3.691 	-5.341
3.689 	-5.342
3.69 	-5.342
3.69 	-5.342
3.69 	-5.342
3.688 	-5.343
3.689 	-5.342
3.691 	-5.341
3.689 	-5.342
3.69 	-5.342
3.69 	-5.342
3.689 	-5.342
3.689 	-5.342
3.69 	-5.342
3.69 	-5.342
3.69 	-5.342
3.69 	-5.342
3.69 	-5.342
3.691 	-5.341
3.689 	-5.342
3.689 	-5.342
3.69 	-5.342
3.691 	-5.341
3.691 	-5.341
3.689 	-5.342
3.69 	-5.342
3.688 	-5.343
3.69 	-5.342
3.694 	-5.341
3.689 	-5.342
3.689 	-5.342
3.689 	-5.342
3.689 	-5.342
3.689 	-5.342
3.69 	-5.342
3.691 	-5.341
3.691 	-5.341
3.691 	-5.341
3.691 	-5.341
3.693 	-5.341
3.69 	-5.342
3.69 	-5.342
3.691 	-5.341
3.689 	-5.342
3.69 	-5.342
3.689 	-5.342
3.689 	-5.342
3.69 	-5.342
3.689 	-5.342
3.69 	-5.342
3.689 	-5.342
3.69 	-5.342
3.689 	-5.342
3.689 	-5.342
3.69 	-5.342
3.691 	-5.341
3.689 	-5.342
3.696 	-5.34
3.689 	-5.342
3.69 	-5.342
3.689 	-5.342
3.69 	-5.342
3.688 	-5.343
3.69 	-5.342
3.689 	-5.342
3.689 	-5.342
3.69 	-5.342
3.69 	-5.342
3.689 	-5.342
3.689 	-5.342
3.689 	-5.342
3.691 	-5.341
3.69 	-5.342
3.689 	-5.342
3.689 	-5.342
3.689 	-5.342
3.69 	-5.342
3.69 	-5.342
3.689 	-5.342
3.691 	-5.341
3.689 	-5.342
3.689 	-5.342
3.689 	-5.342
3.689 	-5.342
3.689 	-5.342
3.689 	-5.342
3.691 	-5.341
3.69 	-5.342
3.69 	-5.342
3.69 	-5.342
3.69 	-5.342
3.689 	-5.342
3.696 	-5.34
3.689 	-5.342
3.689 	-5.342
3.689 	-5.342
3.69 	-5.342
3.69 	-5.342
3.689 	-5.342
3.695 	-5.34
3.69 	-5.342
3.69 	-5.342
3.689 	-5.342
3.69 	-5.342
3.689 	-5.342
3.69 	-5.342
3.689 	-5.342
3.689 	-5.342
3.689 	-5.342
3.689 	-5.342
3.689 	-5.342
3.689 	-5.342
3.69 	-5.342
3.689 	-5.342
3.689 	-5.342
3.689 	-5.342
3.689 	-5.342
3.689 	-5.342
3.689 	-5.342
3.689 	-5.342
3.689 	-5.342
3.692 	-5.341
3.689 	-5.342
3.69 	-5.342
3.689 	-5.342
3.689 	-5.342
3.69 	-5.342
3.689 	-5.342
3.689 	-5.342
3.689 	-5.342
3.69 	-5.342
3.69 	-5.342
3.689 	-5.342
3.689 	-5.342
3.69 	-5.342
3.689 	-5.342
3.696 	-5.34
3.69 	-5.342
3.689 	-5.342
3.69 	-5.342
3.694 	-5.341
3.689 	-5.342
3.689 	-5.342
3.69 	-5.342
3.689 	-5.342
3.692 	-5.341
3.689 	-5.342
3.689 	-5.342
3.69 	-5.342
3.689 	-5.342
3.69 	-5.342
3.689 	-5.342
3.69 	-5.342
-0.823 	6.258
-0.742 	6.323
0.883 	3.629
0.453 	3.682
0.923 	3.769
0.964 	3.755
0.98 	3.732
0.96 	3.627
1.04 	3.489
0.815 	3.572
1.002 	3.553
0.939 	3.571
0.916 	3.576
0.81 	3.597
0.897 	3.638
0.905 	3.609
0.902 	3.652
0.93 	3.598
0.498 	3.756
2.187 	1.505
0.507 	3.902
-2.496 	-1.514
-1.566 	0.203
-2.524 	-1.311
-2.528 	-1.422
-2.511 	-1.614
-2.517 	-1.648
-2.512 	-1.525
-2.525 	-1.441
-2.525 	-1.378
-2.468 	-1.656
-2.518 	-1.559
0.309 	3.905
2.62 	-0.933
2.629 	-0.933
2.656 	-0.966
2.62 	-0.833
1.995 	-0.907
-2.896 	-4.89
-2.845 	-5.58
1.556 	0.183
2.955 	-4.595
2.94 	-4.676
2.96 	-4.589
2.943 	-4.553
2.915 	-4.486
2.914 	-4.39
2.906 	-4.314
2.889 	-4.24
2.901 	-4.161
2.887 	-4.093
2.89 	-3.989
2.895 	-3.919
2.874 	-3.853
1.801 	1.012
-2.338 	-0.401
-2.313 	-0.47
-2.477 	1.039
-2.5 	1.184
-2.48 	1.046
-2.489 	1.105
-2.492 	1.174
-2.525 	1.235
-2.503 	1.294
-2.517 	1.353
-2.094 	1.63
-1.864 	1.504
-2.475 	1.299
-2.484 	1.39
-2.497 	1.291
-2.468 	1.169
-2.462 	1.082
-2.473 	1.013
-2.451 	0.946
-2.454 	0.888
-2.431 	0.841
-2.389 	0.487
-2.383 	0.375
-2.38 	0.306
-2.367 	0.238
-2.322 	-0.174
-2.347 	-0.114
-2.344 	-0.212
-2.332 	-0.312
-2.078 	0.683
-1.405 	6.031
-1.556 	5.685
-1.199 	6.057
-1.408 	6.085
-1.487 	6.067
-1.556 	6.045
-1.61 	6.023
-2.631 	5.55
-2.548 	5.616
-2.499 	5.666
-2.267 	5.794
-2.237 	5.839
-2.427 	5.849
-2.397 	5.781
-2.457 	5.759
-2.219 	5.706
-2.447 	5.803
-2.427 	5.772
-2.457 	5.757
-2.919 	5.411
-3.018 	5.376
-2.966 	5.411
-3.067 	5.356
-3.218 	5.178
-3.195 	5.166
-3.29 	5.238
-3.197 	5.15
-3.197 	5.149
-3.198 	5.14
-3.199 	5.133
-3.2 	5.127
-3.2 	5.12
-3.201 	5.11
-3.202 	5.1
-3.202 	5.09
-3.202 	5.084
-3.202 	5.07
-3.2 	5.056
-3.197 	5.042
-3.197 	5.042
-3.195 	5.031
-3.194 	5.028
-3.193 	5.024
-3.192 	5.021
-3.191 	5.016
-3.19 	5.012
-3.188 	5.007
-3.187 	5.003
-3.186 	4.998
-3.183 	4.988
-3.182 	4.984
-3.181 	4.981
-3.18 	4.977
-3.179 	4.974
-3.177 	4.969
-3.176 	4.966
-3.175 	4.962
-3.174 	4.959
-3.173 	4.954
-3.172 	4.95
-3.171 	4.947
-3.169 	4.942
-3.168 	4.939
-3.167 	4.935
-3.166 	4.932
-3.165 	4.928
-3.075 	4.818
-3.162 	4.92
-3.161 	4.917
-3.16 	4.912
-3.159 	4.909
-3.158 	4.905
-3.156 	4.901
-3.155 	4.896
-3.154 	4.893
-3.153 	4.89
-3.152 	4.885
-3.15 	4.881
-3.149 	4.878
-3.148 	4.874
-3.147 	4.872
-3.146 	4.868
-3.145 	4.864
-3.143 	4.859
-3.142 	4.855
-3.141 	4.852
-3.14 	4.847
-3.139 	4.843
-3.138 	4.841
-3.136 	4.836
-3.135 	4.833
-3.134 	4.829
-3.133 	4.825
-3.132 	4.822
-3.131 	4.819
-3.13 	4.815
-3.129 	4.811
-3.128 	4.808
-3.126 	4.803
-3.125 	4.799
-3.124 	4.796
-3.123 	4.792
-3.122 	4.788
-3.121 	4.786
-3.119 	4.781
-3.118 	4.778
-3.117 	4.774
-3.116 	4.771
-3.115 	4.767
-3.114 	4.764
-3.113 	4.761
-3.111 	4.756
-3.11 	4.753
-3.109 	4.749
-3.108 	4.745
-3.107 	4.743
-3.106 	4.739
-3.105 	4.735
-3.102 	4.726
-3.101 	4.724
-3.1 	4.72
-3.099 	4.717
-3.098 	4.713
-3.097 	4.71
-3.095 	4.706
-3.094 	4.702
-3.093 	4.699
-3.092 	4.696
-3.09 	4.691
-3.089 	4.688
-3.088 	4.685
-3.086 	4.68
-3.085 	4.677
-3.084 	4.674
-3.083 	4.67
-3.082 	4.666
-3.081 	4.663
-3.08 	4.66
-3.078 	4.656
-3.077 	4.653
-3.076 	4.65
-3.075 	4.645
-3.074 	4.642
-3.073 	4.639
-3.071 	4.634
-3.07 	4.631
-3.069 	4.628
-3.068 	4.624
-3.066 	4.621
-3.065 	4.617
-3.064 	4.614
-3.063 	4.61
-3.062 	4.606
-3.061 	4.603
-3.059 	4.599
-3.058 	4.596
-3.057 	4.592
-3.055 	4.588
-3.054 	4.585
-3.053 	4.581
-3.052 	4.578
-3.051 	4.574
-3.05 	4.571
-3.049 	4.568
-3.047 	4.563
-3.046 	4.56
-3.045 	4.557
-3.043 	4.552
-3.043 	4.55
-3.041 	4.546
-3.04 	4.543
-3.039 	4.539
-3.038 	4.535
-3.037 	4.532
-3.035 	4.528
-3.034 	4.525
-3.033 	4.522
-3.032 	4.518
-3.031 	4.514
-3.029 	4.511
-3.028 	4.507
-3.027 	4.503
-3.026 	4.499
-3.025 	4.497
-3.023 	4.493
-3.022 	4.489
-3.021 	4.485
-3.02 	4.482
-3.018 	4.478
-3.017 	4.475
-3.016 	4.472
-3.015 	4.467
-3.014 	4.464
-3.013 	4.461
-3.011 	4.456
-3.01 	4.453
-3.009 	4.45
-3.008 	4.447
-3.007 	4.443
-3.005 	4.44
-3.004 	4.437
-3.003 	4.432
-3.002 	4.429
-3.001 	4.425
-2.999 	4.421
-2.998 	4.418
-2.997 	4.414
-2.996 	4.411
-2.994 	4.407
-2.993 	4.403
-2.992 	4.4
-2.991 	4.396
-2.99 	4.393
-2.989 	4.39
-2.988 	4.387
-2.986 	4.382
-2.985 	4.379
-2.984 	4.375
-2.982 	4.371
-2.981 	4.368
-2.98 	4.365
-2.979 	4.36
-2.978 	4.357
-2.977 	4.354
-2.975 	4.35
-2.974 	4.346
-2.973 	4.343
-2.972 	4.34
-2.971 	4.336
-2.971 	4.333
-2.969 	4.331
-2.967 	4.325
-2.966 	4.322
-2.965 	4.319
-2.963 	4.314
-2.962 	4.311
-2.961 	4.307
-2.96 	4.304
-2.958 	4.3
-2.957 	4.297
-2.956 	4.294
-2.955 	4.289
-2.954 	4.286
-2.953 	4.283
-2.951 	4.279
-2.95 	4.275
-2.949 	4.272
-2.948 	4.269
-2.946 	4.264
-2.945 	4.261
-2.944 	4.258
-2.943 	4.253
-2.942 	4.251
-2.941 	4.247
-2.939 	4.244
-2.938 	4.239
-2.937 	4.236
-2.936 	4.233
-2.935 	4.23
-2.934 	4.227
-2.933 	4.223
-2.931 	4.218
-2.929 	4.214
-2.929 	4.212
-2.927 	4.207
-2.926 	4.204
-2.925 	4.2
-2.923 	4.196
-2.922 	4.193
-2.921 	4.19
-2.92 	4.186
-2.918 	4.182
-2.917 	4.179
-2.916 	4.176
-2.915 	4.172
-2.914 	4.168
-2.913 	4.165
-2.911 	4.16
-2.91 	4.158
-2.909 	4.154
-2.908 	4.151
-2.906 	4.146
-2.905 	4.144
-2.904 	4.141
-2.903 	4.136
-2.902 	4.133
-2.901 	4.13
-2.899 	4.126
-2.898 	4.123
-2.897 	4.119
-2.896 	4.116
-2.894 	4.111
-2.893 	4.108
-2.892 	4.105
-2.891 	4.101
-2.89 	4.097
-2.888 	4.094
-2.887 	4.09
-2.886 	4.086
-2.885 	4.083
-2.883 	4.079
-2.882 	4.075
-2.881 	4.073
-2.88 	4.07
-2.879 	4.065
-2.878 	4.062
-2.877 	4.059
-2.875 	4.055
-2.874 	4.052
-2.873 	4.048
-2.872 	4.044
-2.87 	4.04
-2.869 	4.038
-2.868 	4.034
-2.867 	4.03
-2.866 	4.027
-2.865 	4.023
-2.863 	4.019
-2.862 	4.016
-2.861 	4.013
-2.859 	4.008
-2.858 	4.005
-2.857 	4.002
-2.856 	3.997
-2.855 	3.994
-2.854 	3.991
-2.852 	3.986
-2.851 	3.983
-2.85 	3.98
-2.849 	3.977
-2.847 	3.973
-2.846 	3.969
-2.845 	3.966
-2.844 	3.962
-2.843 	3.959
-2.842 	3.956
-2.84 	3.952
-2.839 	3.948
-2.838 	3.945
-2.837 	3.941
-2.835 	3.937
-2.834 	3.934
-2.833 	3.93
-2.832 	3.927
-2.831 	3.923
-2.829 	3.919
-2.828 	3.915
-2.827 	3.912
-2.826 	3.909
-2.824 	3.905
-2.823 	3.901
-2.822 	3.898
-2.821 	3.894
-2.819 	3.891
-2.818 	3.887
-2.817 	3.884
-2.816 	3.879
-2.815 	3.877
-2.814 	3.873
-2.812 	3.869
-2.811 	3.866
-2.81 	3.863
-2.809 	3.859
-2.808 	3.856
-2.807 	3.853
-2.806 	3.851
-2.804 	3.845
-2.803 	3.841
-2.802 	3.838
-2.8 	3.834
-2.799 	3.831
-2.798 	3.827
-2.796 	3.822
-2.795 	3.819
-2.794 	3.816
-2.792 	3.811
-2.791 	3.808
-2.79 	3.805
-2.789 	3.802
-2.788 	3.798
-2.786 	3.794
-2.785 	3.791
-2.784 	3.787
-2.783 	3.783
-2.782 	3.78
-2.781 	3.777
-2.779 	3.772
-2.778 	3.769
-2.777 	3.767
-2.776 	3.763
-2.774 	3.759
-2.773 	3.756
-2.772 	3.752
-2.771 	3.749
-2.77 	3.746
-2.769 	3.743
-2.767 	3.739
-2.766 	3.735
-2.765 	3.731
-2.763 	3.727
-2.762 	3.723
-2.761 	3.72
-2.759 	3.716
1.763 	3.499
2.944 	-2.586
2.919 	-2.583
2.869 	-2.437
2.92 	-2.482
2.885 	-2.405
2.882 	-2.347
2.857 	-2.302
2.825 	-2.223
2.798 	-2.175
2.779 	-2.016
2.75 	-2.026
2.769 	-1.927
2.75 	-1.86
2.648 	-1.644
2.652 	-1.738
2.644 	-1.634
2.703 	-1.694
2.681 	-1.609
2.675 	-1.556
2.669 	-1.529
2.646 	-1.479
2.637 	-1.467
2.662 	-1.378
2.542 	-1.02
2.103 	0.671
2.346 	-0.704
2.332 	-0.612
2.794 	-2.071
2.815 	-2.152
2.723 	-1.79
2.702 	-1.743
2.679 	-1.691
2.66 	-1.628
2.64 	-1.556
2.597 	-1.514
2.554 	-1.066
2.574 	-1.154
0.88 	-1.713
2.522 	-0.945
2.524 	-0.865
2.49 	-0.792
2.494 	-0.73
2.463 	-0.688
2.144 	0.591
2.658 	-1.499
2.764 	-2.116
2.785 	-1.979
2.804 	-2.049
0.557 	-7.388
0.46 	-7.396
0.605 	-7.38
0.523 	-7.402
0.473 	-7.418
0.413 	-7.424
0.139 	-7.087
0.591 	-7.252
0.239 	-7.404
0.305 	-7.419
0.241 	-6.895
0.307 	-7.456
0.112 	-7.454
-0.5 	-7.395
-0.441 	-7.406
-0.571 	-7.388
-0.459 	-7.433
-0.518 	-6.989
-0.357 	-7.398
-0.672 	-7.419
-0.691 	-7.441
-0.586 	-7.475
-0.553 	-7.477
-0.786 	-7.478
-0.829 	-7.44
-0.745 	-7.454
-0.732 	-7.465
-0.809 	-7.456
-0.899 	-7.471
-0.967 	-7.451
-0.93 	-7.524
-0.891 	-7.53
-1.071 	-7.562
-1.158 	-7.55
-1.211 	-7.539
0.892 	3.725
0.872 	3.769
0.607 	3.922
0.843 	3.74
0.89 	3.673
0.869 	3.724
0.869 	3.794
0.931 	3.77
0.486 	3.872
0.49 	3.915
0.891 	3.773
0.871 	3.737
0.869 	3.742
0.833 	3.793
0.832 	3.88
0.887 	3.82
0.907 	3.844
0.892 	3.798
0.928 	3.756
0.927 	3.763
0.89 	3.817
0.868 	3.791
0.866 	3.822
0.461 	3.886
0.531 	4.002
0.882 	3.823
2.305 	1.842
2.325 	2.137
2.308 	2.051
2.324 	1.649
2.324 	1.782
2.358 	2.262
2.277 	0.66
2.385 	2.347
2.28 	0.737
2.374 	2.476
2.33 	1.56
2.3 	0.797
2.328 	1.58
2.289 	0.903
2.317 	1.7
2.276 	0.623
2.268 	0.551
2.342 	2.172
2.311 	1.497
2.034 	2.936
2.292 	0.852
-2.514 	-3.278
-2.494 	-3.183
-1.793 	-2.138
-2.552 	-2.483
-2.561 	-2.398
-2.572 	-2.377
-2.582 	-2.521
-2.58 	-2.593
-2.566 	-2.649
-2.549 	-2.704
-2.548 	-2.784
-2.545 	-2.838
-2.488 	-3.303
-2.55 	-1.494
-2.525 	-1.571
-0.619 	6.319
-0.455 	6.317
-0.303 	6.303
-0.443 	6.32
-0.382 	6.318
-0.318 	6.311
-0.269 	6.303
-0.211 	6.315
-0.154 	6.32
-0.108 	6.303
0.377 	6.111
0.522 	5.999
0.461 	6.082
0.513 	6.003
0.583 	5.944
0.639 	5.906
0.666 	5.864
0.703 	5.812
0.753 	5.786
0.779 	5.744
-1.124 	3.017
1.138 	5.259
-1.925 	-4.354
-2.577 	-4.089
-2.558 	-4.016
-2.611 	-4.153
-2.609 	-4.109
-2.608 	-4.046
-2.592 	-4.005
-2.558 	-3.963
-2.581 	-4.095
-2.567 	-3.995
-2.544 	-3.859
-2.607 	-3.91
1.862 	-7.492
3.374 	-5.946
3.275 	-6.103
3.332 	-6.027
3.255 	-6.14
3.2 	-6.209
3.143 	-6.274
3.058 	-6.348
3.002 	-6.383
2.004 	-7.406
2.55 	-6.548
1.902 	-7.389
2.684 	-6.801
2.583 	-6.937
2.644 	-6.885
2.575 	-6.954
2.496 	-7.035
2.444 	-7.11
2.386 	-7.177
1.703 	-7.445
2.795 	-2.161
2.797 	-2.021
2.799 	-2.091
2.814 	-2.159
2.828 	-2.217
2.834 	-2.274
2.835 	-2.344
2.859 	-2.404
2.854 	-2.464
2.846 	-2.512
1.644 	-7.496
1.575 	-7.553
1.645 	-7.553
1.749 	-7.457
1.627 	-7.566
1.661 	-7.554
1.533 	-7.595
1.555 	-7.578
1.563 	-7.569
1.588 	-7.571
1.663 	-7.563
1.721 	-7.547
1.769 	-7.528
1.813 	-7.507
2.931 	-3.018
2.951 	-3.105
2.969 	-3.204
2.979 	-3.288
2.022 	-7.389
1.986 	-7.365
2.099 	-7.347
2.218 	-7.332
2.314 	-7.298
1.967 	-7.442
1.918 	-7.454
1.772 	-7.427
0.011 	6.191
0.02 	6.206
-0.075 	6.187
-0.173 	6.215
-0.036 	6.229
-0.089 	6.232
-0.342 	5.924
-0.259 	6.246
-0.315 	6.259
-0.323 	6.261
-0.336 	6.253
-0.35 	6.251
-0.359 	6.242
-0.367 	6.242
-0.38 	6.259
-0.375 	6.242
-0.419 	6.24
-1.797 	3.64
-1.723 	3.895
-2.413 	-0.08
-2.407 	-0.176
-2.403 	-0.262
-2.385 	-0.406
-1.496 	1.169
-2.499 	1.23
-2.479 	1.081
-2.5 	1.006
-2.498 	0.923
-2.492 	0.894
-2.496 	0.886
-2.493 	0.877
-2.492 	0.869
-2.49 	0.869
-2.495 	0.862
-2.489 	0.848
-2.467 	0.687
-2.414 	0.556
-1.248 	-7.56
-1.291 	-7.529
-1.338 	-7.499
-1.387 	-7.492
1.425 	2.577
1.425 	2.577
1.425 	2.577
1.425 	2.577
1.425 	2.577
1.425 	2.577
1.425 	2.577
1.425 	2.577
1.425 	2.577
1.425 	2.577
1.425 	2.577
1.425 	2.577
1.425 	2.577
1.425 	2.577
1.425 	2.577
1.425 	2.577
1.425 	2.577
1.425 	2.577
1.425 	2.577
1.425 	2.577
1.425 	2.577
1.425 	2.577
1.425 	2.577
1.425 	2.577
1.425 	2.577
1.425 	2.577
1.425 	2.577
